3496.120105,0.064152688,1772,3
3318.412755,0.014519959,1772,3
2459.797381,0.016477775,1750,3
572.1229255,0.001651506,1772,0
360.5117339,0.002652663,1730,0
3158.290091,0.006724316,1772,1
145.6881641,0.004377617,1772,1
3081.788979,0.004424733,1772,1
3596.446141,0.038817385,1730,3
3158.586607,0.006455943,1772,1
129.3295693,0.002179379,1730,0
652.6522569,0.001996302,1730,0
165.2066633,0.000979365,1772,0
2455.415825,0.008728882,1797,2
131.2159451,0.002383879,1750,0
3189.028474,0.029017661,1772,3
3424.627359,0.010470734,1797,1
2908.623672,0.030946639,1750,3
3027.730866,0.014442153,1730,3
3527.118295,0.02749116,1797,2
918.427734,0.001467034,1730,0
3324.097535,0.007256103,1730,1
2727.74895,0.035809881,1750,3
1305.440565,0.011802318,1772,2
2345.681239,0.005942534,1772,2
2993.089605,0.004798442,1730,1
3604.298678,0.006051664,1772,2
597.9924257,0.001795698,1750,0
3249.682354,0.012123787,1772,2
3649.046964,0.012135244,1750,2
3385.600053,0.004497262,1730,1
2822.733733,0.03867687,1772,3
1350.79472,0.001175016,1730,0
2263.538531,0.010479231,1797,2
1006.190097,0.011526108,1797,0
2811.167562,0.026538101,1772,3
3326.565534,0.004442006,1730,1
3609.167162,0.016130142,1730,2
1317.252898,0.010878934,1750,2
2514.987837,0.010499394,1797,2
148.5917632,0.001320709,1772,0
2646.798334,0.007786672,1797,2
3312.083024,0.008946809,1772,1
1034.041946,0.000989811,1772,0
3280.612869,0.028437987,1730,3
118.6353463,0.004360873,1772,0
1294.457039,0.001321775,1730,0
2712.13268,0.004810713,1730,1
2473.129097,0.019752715,1797,2
2803.595991,0.073956482,1750,2
3539.092071,0.008349167,1797,2
4198.756129,0.006211532,1730,1
3453.940464,0.007626208,1730,2
1066.005859,0.001046974,1750,0
2862.722137,0.009539617,1797,2
2868.374594,0.008744468,1730,2
2842.340828,0.014658717,1772,2
780.5425969,0.002190733,1797,0
2828.569321,0.023866546,1797,3
682.0062549,0.001008529,1750,0
3557.967391,0.006400409,1772,2
3218.335974,0.014219325,1772,3
3525.72166,0.017030698,1772,3
2862.268347,0.0125736,1750,3
3460.931501,0.025840783,1772,3
3466.235896,0.006853352,1797,1
3312.825707,0.017041644,1772,3
3508.056593,0.005581223,1750,2
1035.607408,0.001591017,1797,0
2103.401071,0.006261342,1772,2
3722.838192,0.071266631,1730,3
1830.015376,0.010605841,1730,2
1065.02925,0.001408904,1730,0
3218.738527,0.006143208,1797,1
1520.245369,0.015027214,1730,2
3501.694692,0.005215031,1750,1
3409.588996,0.009875949,1730,1
2581.960964,0.067677616,1772,2
3463.009637,0.020624356,1750,3
2840.377044,0.017738094,1772,3
3479.764901,0.007571545,1772,2
1447.582199,0.01148008,1772,2
2506.276593,0.012084473,1730,2
4055.810018,0.008379383,1730,2
3489.74958,0.00613329,1750,1
3380.118205,0.008890967,1772,2
655.5354665,0.001562524,1750,0
1145.887811,0.008810425,1772,2
3280.750425,0.012893747,1730,2
819.8027885,0.000961749,1750,0
242.7015332,0.000988393,1772,0
2716.152486,0.008288131,1750,2
3302.77403,0.010710198,1730,1
622.7809583,0.001115355,1750,0
278.3615725,0.001402402,1772,0
67.3449811,0.002354443,1797,0
3324.141339,0.004529031,1772,1
3252.878676,0.005536288,1772,1
98.13982926,0.002305894,1750,0
3843.569238,0.016634302,1730,2
2539.393494,0.01945291,1730,3
3373.232452,0.025026059,1797,3
2871.74293,0.016597339,1772,3
338.9650422,0.006043291,1730,0
2759.520652,0.017855669,1730,2
2582.1577,0.039272041,1772,2
1038.1388,0.011772746,1730,1
1331.622247,0.001835434,1772,0
2843.528908,0.004395439,1750,1
3349.731992,0.014103708,1730,3
2507.350489,0.012085757,1730,2
697.722401,0.001151637,1730,0
3419.175665,0.023640334,1772,3
161.008125,0.00130532,1797,0
750.534972,0.002063775,1797,0
3591.20382,0.062213911,1730,2
256.1387686,0.004357683,1730,0
2524.923322,0.006740419,1730,2
3484.161861,0.024899443,1772,3
3237.520155,0.004332465,1730,1
2506.959981,0.0876784,1730,2
2918.575961,0.034478819,1797,3
2716.348988,0.006513375,1750,2
2770.149546,0.00415767,1797,1
2101.617855,0.001812887,1730,0
3299.431678,0.019131723,1750,3
1081.37813,0.008524496,1750,1
3297.541874,0.004159885,1730,1
1007.497995,0.008365787,1750,0
3527.522824,0.048715091,1730,3
125.9960046,0.002941905,1750,0
3661.2811,0.035083527,1772,3
2598.903228,0.026725298,1797,2
277.6854603,0.001475565,1730,0
4017.739014,0.011534965,1772,2
3568.492758,0.010531671,1772,2
3586.294479,0.008700149,1797,2
688.3786509,0.018683705,1797,3
2793.230196,0.016945032,1772,3
2880.336453,0.074309001,1797,2
3421.039257,0.027832631,1797,3
3584.434679,0.0194637,1772,3
3224.029223,0.008187532,1730,2
3745.45425,0.014716265,1730,2
141.0373498,0.001074479,1750,0
278.9456453,0.001496993,1730,0
977.4272943,0.001501629,1772,0
3266.247655,0.005331159,1730,1
2778.509875,0.072048354,1797,2
3593.142071,0.006000461,1750,2
707.9822621,0.001609423,1750,0
3380.170456,0.015579768,1730,1
107.7828775,0.001314968,1730,0
308.4712707,0.001236136,1750,0
2877.254816,0.005009448,1797,1
3424.529456,0.015822003,1730,3
3814.768583,0.017292887,1730,3
841.4925104,0.001010829,1797,0
3631.9736,0.016678107,1772,3
630.7462446,0.003952866,1772,0
3684.111688,0.014869044,1750,3
2803.338473,0.018199816,1730,3
3509.266123,0.017689169,1750,3
639.1624101,0.00401802,1797,0
2461.07536,0.006906003,1730,2
358.048336,0.003781555,1750,0
3659.444991,0.007618121,1730,2
3652.793469,0.008032069,1797,2
1050.94483,0.001728136,1730,0
2425.233992,0.013692515,1797,2
3466.529603,0.005070511,1797,1
2762.920024,0.006510102,1750,2
519.3970843,0.004203586,1772,1
134.8867335,0.002120058,1797,0
3279.192727,0.007170568,1772,2
2922.294149,0.01559521,1797,2
1443.18641,0.007141228,1797,2
3509.098687,0.004791066,1730,1
1964.804073,0.02013491,1730,3
611.7674158,0.003870986,1750,1
264.5894206,0.003341421,1730,0
2861.100913,0.023373996,1730,3
3275.626049,0.004971868,1730,1
3516.06266,0.019024478,1797,3
97.50018447,0.00250239,1797,0
3832.499072,0.008982057,1797,2
3212.454871,0.013790113,1772,3
3458.79531,0.02904492,1730,3
2798.468739,0.048722605,1797,3
3585.502824,0.006475271,1797,2
3248.305064,0.007452271,1797,1
3905.384162,0.012604501,1750,2
2677.24013,0.0344835,1730,3
2907.212962,0.036177807,1730,3
3395.502842,0.007552787,1772,1
184.4049124,0.001642292,1750,0
973.3739438,0.016851854,1750,2
3173.311795,0.00486087,1797,1
2798.665475,0.149091876,1797,3
131.3073075,0.003023708,1772,0
1089.670495,0.027155166,1772,3
144.3016472,0.001461038,1772,0
2667.147576,0.025320955,1797,3
3369.112923,0.083089875,1750,3
3665.651405,0.006151008,1750,2
3670.803612,0.021193225,1797,2
3596.441809,0.037904431,1750,3
157.1218916,0.003779117,1797,0
3567.086731,0.033926466,1750,3
3537.483868,0.02025957,1772,3
574.619628,0.001226499,1730,0
2865.40862,0.004813347,1797,1
3349.033945,0.044659058,1797,3
3545.029481,0.015325823,1797,2
2455.118954,0.050297658,1797,2
134.2831105,0.003699314,1772,0
119.1680256,0.001334232,1750,0
518.4770805,0.004478931,1730,1
2593.863482,0.007535713,1772,2
3377.801178,0.004361985,1730,1
1324.10845,0.002650274,1730,0
3479.911045,0.021008284,1750,3
3233.612337,0.007364177,1797,2
479.9604645,0.004424177,1772,1
2728.144304,0.031216254,1750,3
3379.578137,0.006256095,1730,1
2725.55859,0.003537944,1750,1
826.7801657,0.001182052,1730,0
1065.073912,0.001183197,1797,0
3707.021812,0.015179385,1797,2
3308.31926,0.009361322,1797,1
3604.700449,0.012617134,1797,2
717.0197333,0.000971623,1772,0
3497.864597,0.008565769,1772,2
138.0934023,0.003739833,1750,0
3307.621054,0.019375149,1797,3
2850.210032,0.012613798,1750,3
182.2431355,0.001031043,1772,0
2924.874132,0.007239554,1750,1
3378.839423,0.005727925,1772,2
3719.994119,0.016793321,1772,3
3201.018185,0.007623183,1797,1
2524.142307,0.019099618,1730,2
3251.890289,0.013098191,1750,3
353.3481591,0.00430004,1772,1
3404.557359,0.004508164,1797,1
3235.77959,0.004199767,1772,1
2664.688379,0.010551049,1772,2
3121.607332,0.057662692,1797,3
2377.338886,0.007449093,1797,2
3423.770694,0.005344865,1772,1
3378.839423,0.02467229,1797,3
2489.680028,0.01689142,1730,2
3041.143501,0.009079497,1797,1
720.0825309,0.015105942,1750,2
3265.754056,0.004175565,1730,1
169.7943596,0.003976278,1772,0
3118.167758,0.005013559,1750,1
2751.272548,0.027313272,1750,3
3303.26763,0.009075328,1730,1
61.4999287,0.001010829,1772,0
3273.290653,0.006014156,1772,2
126.4468292,0.003743422,1772,0
3413.196543,0.079443206,1772,3
3263.284137,0.030072699,1730,3
3781.459288,0.010064958,1772,2
2855.942674,0.011756899,1750,3
2898.346596,0.016769504,1797,2
1082.48085,0.012182966,1750,3
259.6475189,0.003686435,1730,0
962.2502644,0.001492793,1750,0
