3407.659995,0.003341222,1772,1
806.5656027,0.000770181,1797,0
1444.782865,0.006389515,1750,2
2938.472943,0.007118562,1750,3
1179.664371,0.00856749,1797,2
2954.185145,0.010832435,1797,3
756.1739403,0.00081064,1750,0
2474.019709,0.004012878,1797,2
823.2467059,0.001015142,1730,0
100.3341579,0.003480298,1772,0
3407.219718,0.003214157,1730,1
274.1829412,0.000957861,1750,0
3422.473505,0.003777046,1797,1
44.4211234,0.00130746,1797,0
2844.37021,0.018153938,1750,2
3033.466057,0.004648099,1730,1
2629.27593,0.007068725,1772,2
2491.921651,0.019866717,1772,3
1041.588412,0.000639843,1750,0
2915.693178,0.004299436,1730,1
232.1952545,0.00196842,1730,0
3550.983269,0.006520963,1772,2
3176.55728,0.012477094,1750,2
681.8628414,0.00547862,1750,2
84.08645857,0.001772624,1730,0
63.7505328,0.001655148,1730,0
2662.674813,0.004673403,1730,2
993.813551,0.0053233,1730,1
2293.126624,0.004381859,1797,2
3274.54013,0.028117905,1750,1
3820.525296,0.006055431,1797,2
3837.873559,0.015308529,1730,3
610.8083645,0.000869131,1772,0
3059.154101,0.010466889,1772,3
3278.850625,0.011166868,1797,1
3579.145046,0.01756226,1750,3
2475.625251,0.00418781,1772,2
2930.698608,0.006208666,1750,1
3309.45272,0.005852685,1730,2
3244.682674,0.010647283,1797,1
3437.067579,0.004268327,1797,2
3241.406803,0.004898365,1730,2
82.82627362,0.003244336,1730,0
4395.365522,0.004971,1797,2
2949.444033,0.025211185,1750,3
3609.807281,0.007172584,1772,2
1081.20916,0.000981698,1797,0
2940.74788,0.009039455,1772,3
2865.40862,0.004813347,1797,1
360.0315904,0.013868344,1750,1
2803.744776,0.00322446,1730,1
808.3857374,0.000855744,1797,0
3539.670959,0.013868115,1772,2
3659.640245,0.008287005,1730,2
3280.265886,0.019281061,1750,1
3458.012091,0.008529366,1730,3
3411.312627,0.012294047,1730,3
125.7368676,0.000971348,1797,0
3276.536794,0.010488358,1797,3
2715.987151,0.003087872,1772,1
3525.376822,0.003953797,1772,1
3556.805344,0.006455456,1797,2
3610.436311,0.004915887,1730,2
3250.654723,0.005346331,1797,1
2880.336453,0.074309001,1797,2
107.7828775,0.001314968,1730,0
3416.109847,0.008327983,1797,1
545.131462,0.00532377,1730,1
2765.085383,0.005308834,1730,2
944.2916094,0.004212286,1750,2
3189.028474,0.029017661,1772,3
808.0750675,0.001125517,1730,0
2768.76163,0.031530655,1797,3
138.0026069,0.000859273,1730,0
154.8050729,0.01530686,1730,0
4143.453206,0.003732008,1772,2
2897.357028,0.004522401,1797,2
2678.951726,0.017553806,1797,3
244.3029139,0.000880499,1730,0
3412.902488,0.025758967,1772,3
2871.556098,0.020130443,1772,2
3544.633654,0.00471718,1797,2
3176.081048,0.003875853,1772,1
3689.90457,0.004559633,1730,2
2762.761187,0.004005438,1772,2
4261.297965,0.01380836,1772,2
654.3629939,0.000792303,1797,0
3555.522609,0.038693615,1750,3
3596.294905,0.012264059,1772,3
748.3115491,0.007400806,1797,2
154.9902925,0.012684584,1730,1
114.9733446,0.002174049,1730,0
255.1338692,0.002955091,1750,0
752.305706,0.001472194,1730,0
3311.060528,0.003194784,1797,1
3291.914838,0.010499147,1750,1
3358.445309,0.002870792,1797,1
3341.141586,0.009120957,1772,1
2936.577288,0.016867178,1797,3
3349.764717,0.0030078,1730,1
2610.131835,0.015051138,1772,3
1437.051086,0.025009154,1797,2
3222.021126,0.011026297,1750,1
82.13216285,0.00178054,1772,0
3217.712782,0.017869674,1797,3
3649.389425,0.005131643,1730,2
3365.422834,0.027025178,1797,2
3590.610329,0.036766509,1750,3
691.3967668,0.001003168,1730,0
3474.846505,0.03024584,1797,3
277.5928234,0.001018918,1772,0
3424.333652,0.012783516,1797,1
35.45814518,0.003941863,1730,0
3359.624413,0.006428861,1772,1
83.69445943,0.000636009,1772,0
3176.772918,0.009494633,1750,3
628.4357638,0.010373028,1797,1
2661.21041,0.007357783,1730,2
2454.805786,0.002882177,1797,1
3583.218707,0.003601432,1750,2
3296.949554,0.005932444,1730,1
345.315386,0.000849603,1730,0
2751.129888,0.003637811,1750,2
2816.339481,0.007737069,1730,2
564.9410489,0.001339386,1750,0
3298.134193,0.003689213,1730,1
3548.38922,0.002586085,1750,1
159.5527539,0.012457277,1772,2
3210.767054,0.003019079,1730,1
3652.397642,0.005065811,1797,2
3336.639588,0.091933644,1797,3
3352.766968,0.003581984,1797,1
3246.15121,0.012444227,1730,3
2839.359403,0.003554566,1750,2
3437.526737,0.009003785,1730,1
2499.687387,0.004225058,1750,1
3454.330971,0.009014413,1730,2
1299.862448,0.003929882,1750,2
2723.058472,0.008900027,1730,3
3671.243606,0.011052774,1730,3
487.7751818,0.005235681,1730,1
2694.69344,0.004018719,1797,2
3630.870505,0.007188076,1750,2
3845.201695,0.012363383,1797,3
3146.302939,0.011365659,1750,1
1035.11548,0.000799629,1797,0
39.87576022,0.008591666,1772,0
3213.843405,0.003259095,1797,1
913.2174584,0.000794484,1750,0
2712.13268,0.004810713,1730,1
3343.564138,0.023699202,1730,3
265.8496056,0.001916152,1730,0
36.92475558,0.001768717,1772,0
3478.82382,0.004188754,1772,1
3122.000803,0.025453578,1797,3
3190.529468,0.002432951,1750,1
35.92762585,0.002010917,1730,0
3731.756326,0.008583026,1772,3
3590.784044,0.008637302,1750,2
3539.173214,0.01344743,1730,3
3473.585372,0.008626717,1750,3
1305.440565,0.011802318,1772,2
3694.250679,0.022998026,1730,3
1304.86143,0.000913664,1750,0
2607.339886,0.015588952,1797,3
3844.379462,0.007759376,1772,3
599.9170172,0.005099374,1730,2
3334.152093,0.033612516,1750,2
634.3835749,0.000676621,1750,0
3002.862878,0.003576441,1730,1
104.1266805,0.000775824,1750,0
3455.888644,0.0029795,1730,1
1359.920929,0.002949482,1772,1
2139.980637,0.00474661,1730,2
2803.104736,0.005981402,1750,2
1047.856423,0.000969844,1797,0
3591.864806,0.004440964,1750,2
1084.505079,0.001154305,1797,0
3014.287939,0.060558727,1797,3
3537.92933,0.010320932,1750,3
3623.97226,0.023576442,1797,3
3509.108152,0.012287528,1797,2
3527.415165,0.00655739,1797,2
670.1756344,0.000804127,1772,0
3361.683087,0.010473627,1730,2
3849.230242,0.00809468,1730,3
101.7799605,0.000886266,1797,0
782.3030498,0.00357861,1730,0
3380.762776,0.002628708,1750,1
3404.751719,0.003217024,1730,1
1346.335233,0.003565975,1750,2
1988.141673,0.007079351,1797,2
625.2741211,0.00080269,1730,0
3526.822558,0.004046906,1750,2
116.0458805,0.000797627,1797,0
3415.058893,0.010263624,1772,3
538.6592261,0.005544899,1797,1
2774.415406,0.005087027,1750,2
125.9960046,0.002941905,1750,0
707.932784,0.001292107,1750,0
3356.87887,0.006808272,1797,1
2709.249043,0.010945531,1797,3
1425.176267,0.015842401,1797,2
440.7509952,0.00362392,1750,0
3672.448727,0.027206125,1750,3
2483.024463,0.006828953,1750,3
68.44533948,0.000921291,1730,0
3507.980331,0.068023735,1772,3
3292.210997,0.004717255,1750,1
3297.745796,0.074971755,1730,3
3305.164319,0.00835042,1750,3
1993.476649,0.013761386,1750,3
3575.456868,0.003507432,1750,2
3625.504386,0.013885781,1772,3
3307.611307,0.004455615,1730,1
3359.82209,0.008636743,1772,1
2829.967937,0.004738738,1797,1
1305.702558,0.001223058,1750,0
2859.980723,0.008683997,1772,3
168.8894929,0.001472481,1730,0
2102.35914,0.000981671,1730,0
1200.727058,0.007047055,1750,2
3199.414262,0.003005607,1730,1
3250.748626,0.002202641,1750,1
2585.701349,0.011840631,1730,3
3414.130113,0.002842071,1750,1
3590.865702,0.018577983,1730,3
59.74481665,0.000787635,1750,0
3313.228025,0.046005704,1797,3
667.0579006,0.000808875,1730,0
122.507798,0.001305616,1750,0
3850.162547,0.008666734,1772,3
3470.249896,0.050152674,1730,3
176.7131016,0.000920634,1772,0
2804.546578,0.002896408,1772,1
3312.736185,0.031683169,1797,3
3002.680526,0.01351654,1797,3
1021.665026,0.013069092,1730,2
3200.8887,0.02170477,1772,3
237.4938779,0.001221953,1772,0
2949.64171,0.009858416,1750,3
171.6395602,0.00128987,1750,0
3626.092497,0.036400073,1772,3
3458.012091,0.003276119,1797,1
3448.679202,0.062282388,1772,3
3607.907092,0.002818595,1772,1
1917.567302,0.015857831,1750,2
1210.475361,0.037400412,1730,2
3321.037217,0.009743174,1750,1
3504.160143,0.032562922,1797,3
2905.559277,0.019903533,1772,3
3312.152424,0.004354231,1730,1
3613.578306,0.00505183,1750,2
710.42337,0.000638201,1772,0
3427.062424,0.00545882,1730,1
1353.746421,0.003221008,1730,1
2116.574548,0.000639272,1750,0
2597.420119,0.003319063,1730,1
652.800514,0.001203025,1730,0
813.8461412,0.000830659,1797,0
